time,wind_speed,temp_air,ghi,dhi
2018-01-02 23:00:00+00:00,1.5411265,3.071991,0.0,3.4722223e-05
2018-01-03 00:00:00+00:00,1.5003638,3.222931,0.0,3.4722223e-05
2018-01-03 01:00:00+00:00,1.2694465,3.052246,0.0,3.4722223e-05
2018-01-03 02:00:00+00:00,1.23298,3.1869507,0.0,3.4722223e-05
2018-01-03 03:00:00+00:00,1.2622333,3.169342,0.0,3.4722223e-05
2018-01-03 04:00:00+00:00,0.8496005,2.925293,0.0,3.4722223e-05
2018-01-03 05:00:00+00:00,0.8748462,3.0233154,0.0,3.4722223e-05
2018-01-03 06:00:00+00:00,1.1994517,3.049408,0.0,3.4722223e-05
2018-01-03 07:00:00+00:00,1.2161794,3.1234741,21.582813,16.64323
2018-01-03 08:00:00+00:00,1.0330795,3.6891785,91.71337,62.561565
2018-01-03 09:00:00+00:00,0.51504725,4.5694275,120.69993,84.90799
2018-01-03 10:00:00+00:00,0.29758865,4.6872253,92.751526,81.49569
2018-01-03 11:00:00+00:00,0.36407867,4.899536,73.99632,58.656948
2018-01-03 12:00:00+00:00,0.5258094,5.144287,90.70254,87.26681
2018-01-03 13:00:00+00:00,0.8430053,5.2641907,95.93434,89.38677
2018-01-03 14:00:00+00:00,1.1573478,4.7774963,52.56375,45.252674
2018-01-03 15:00:00+00:00,1.1508342,4.3712463,10.204028,8.249028
2018-01-03 16:00:00+00:00,1.4815289,4.247101,0.0,3.4722223e-05
2018-01-03 17:00:00+00:00,1.2920005,3.749115,0.0,3.4722223e-05
2018-01-03 18:00:00+00:00,0.9517305,3.3449707,0.0,3.4722223e-05
2018-01-03 19:00:00+00:00,0.7768184,2.996521,0.0,3.4722223e-05
2018-01-03 20:00:00+00:00,1.2278625,2.954895,0.0,3.4722223e-05
2018-01-03 21:00:00+00:00,1.4020996,2.6488037,0.0,3.4722223e-05
2018-01-03 22:00:00+00:00,0.5442693,2.7087402,0.0,3.4722223e-05
2018-01-03 23:00:00+00:00,0.7689535,2.4957275,0.0,3.4722223e-05
2018-01-04 00:00:00+00:00,1.1959028,2.097931,0.0,3.4722223e-05
2018-01-04 01:00:00+00:00,1.0891476,2.0682983,0.0,3.4722223e-05
2018-01-04 02:00:00+00:00,0.8773063,1.8658752,0.0,3.4722223e-05
2018-01-04 03:00:00+00:00,1.0940831,1.7607727,0.0,3.4722223e-05
2018-01-04 04:00:00+00:00,1.1506106,1.5576172,0.0,3.4722223e-05
2018-01-04 05:00:00+00:00,1.1170963,1.6888123,0.0,3.4722223e-05
2018-01-04 06:00:00+00:00,1.0547047,1.5928955,0.0,3.4722223e-05
2018-01-04 07:00:00+00:00,1.0732685,1.1160889,25.25736,18.14295
2018-01-04 08:00:00+00:00,0.8119421,2.3659363,89.26823,75.01625
2018-01-04 09:00:00+00:00,1.0224767,3.1453552,141.06705,124.64024
2018-01-04 10:00:00+00:00,1.0339773,3.9430847,165.85999,146.84193
2018-01-04 11:00:00+00:00,1.0514832,4.560272,204.23097,155.85284
2018-01-04 12:00:00+00:00,1.1147918,4.9086914,191.97794,147.23221
2018-01-04 13:00:00+00:00,1.2509936,5.430664,144.0859,113.82355
2018-01-04 14:00:00+00:00,1.3777531,5.295929,83.35344,63.976738
2018-01-04 15:00:00+00:00,1.4786775,4.3444214,19.697742,14.804409
2018-01-04 16:00:00+00:00,0.8269877,3.3640137,0.0,3.4722223e-05
2018-01-04 17:00:00+00:00,1.0387204,2.6692505,0.0,3.4722223e-05
2018-01-04 18:00:00+00:00,1.1676748,1.5597534,0.0,3.4722223e-05
2018-01-04 19:00:00+00:00,1.5147542,0.8762512,0.0,3.4722223e-05
2018-01-04 20:00:00+00:00,1.8012297,0.30142212,0.0,3.4722223e-05
2018-01-04 21:00:00+00:00,2.0403166,0.13143921,0.0,3.4722223e-05
2018-01-04 22:00:00+00:00,2.0510273,-0.9498596,0.0,3.4722223e-05
2018-01-04 23:00:00+00:00,2.1151128,-1.4710999,0.0,3.4722223e-05
2018-01-05 00:00:00+00:00,2.4446201,-1.470398,0.0,3.4722223e-05
2018-01-05 01:00:00+00:00,2.7196221,-1.2094421,0.0,3.4722223e-05
2018-01-05 02:00:00+00:00,2.6621888,-1.1678162,0.0,3.4722223e-05
2018-01-05 03:00:00+00:00,2.4470901,-1.8047485,0.0,3.4722223e-05
2018-01-05 04:00:00+00:00,2.2032647,-2.2815552,0.0,3.4722223e-05
2018-01-05 05:00:00+00:00,1.9567883,-2.2095947,0.0,3.4722223e-05
2018-01-05 06:00:00+00:00,1.5777639,-2.3859253,0.0,3.4722223e-05
2018-01-05 07:00:00+00:00,1.4455535,-2.0967407,35.024307,22.310905
2018-01-05 08:00:00+00:00,1.0685108,0.64138794,145.23334,62.17379
2018-01-05 09:00:00+00:00,0.7363171,2.7757568,246.76828,76.114456
2018-01-05 10:00:00+00:00,1.2172116,4.383209,276.6974,127.20177
2018-01-05 11:00:00+00:00,2.0816774,5.1612244,216.15617,160.87183
2018-01-05 12:00:00+00:00,2.3863595,5.467346,142.4467,128.33354
2018-01-05 13:00:00+00:00,2.1948383,5.844696,109.36212,77.005936
2018-01-05 14:00:00+00:00,2.1370387,5.973755,84.17306,63.477608
2018-01-05 15:00:00+00:00,2.1819046,4.431885,23.454237,12.267814
2018-01-05 16:00:00+00:00,1.977195,3.481079,0.0,3.4722223e-05
2018-01-05 17:00:00+00:00,1.8320149,2.0019836,0.0,3.4722223e-05
2018-01-05 18:00:00+00:00,1.9104106,1.3735352,0.0,3.4722223e-05
2018-01-05 19:00:00+00:00,2.1158304,1.1287842,0.0,3.4722223e-05
2018-01-05 20:00:00+00:00,2.0963268,1.2134094,0.0,3.4722223e-05
2018-01-05 21:00:00+00:00,2.0309334,1.2366943,0.0,3.4722223e-05
2018-01-05 22:00:00+00:00,1.9668254,1.1619263,0.0,3.4722223e-05
2018-01-05 23:00:00+00:00,1.9757035,0.83535767,0.0,3.4722223e-05
2018-01-06 00:00:00+00:00,1.947412,0.9602051,0.0,3.4722223e-05
2018-01-06 01:00:00+00:00,1.8577428,1.2098999,0.0,3.4722223e-05
2018-01-06 02:00:00+00:00,1.7280383,1.3093567,0.0,3.4722223e-05
2018-01-06 03:00:00+00:00,1.7111241,1.4997864,0.0,3.4722223e-05
2018-01-06 04:00:00+00:00,1.7199873,1.7142029,0.0,3.4722223e-05
2018-01-06 05:00:00+00:00,1.8050071,1.5181274,0.0,3.4722223e-05
2018-01-06 06:00:00+00:00,1.8901294,1.2084961,0.0,3.4722223e-05
2018-01-06 07:00:00+00:00,1.8471378,0.6907654,43.220314,18.788336
2018-01-06 08:00:00+00:00,1.469173,3.1643982,158.989,49.426758
2018-01-06 09:00:00+00:00,1.2041278,6.555664,266.20648,64.873825
2018-01-06 10:00:00+00:00,1.6261477,9.772034,334.6842,73.53247
2018-01-06 11:00:00+00:00,2.1780992,11.054352,354.3,75.72659
2018-01-06 12:00:00+00:00,2.4936256,11.903564,321.87106,72.91222
2018-01-06 13:00:00+00:00,2.046512,12.0538025,242.64297,63.70633
2018-01-06 14:00:00+00:00,1.3330482,11.533264,131.30014,45.776566
2018-01-06 15:00:00+00:00,1.7339349,7.538208,24.533403,12.479376
2018-01-06 16:00:00+00:00,1.318877,5.374237,0.0,3.4722223e-05
2018-01-06 17:00:00+00:00,1.3960428,4.937622,0.0,3.4722223e-05
2018-01-06 18:00:00+00:00,1.5197585,4.34021,0.0,3.4722223e-05
2018-01-06 19:00:00+00:00,1.5803456,2.696045,0.0,3.4722223e-05
2018-01-06 20:00:00+00:00,1.5909001,1.5576172,0.0,3.4722223e-05
2018-01-06 21:00:00+00:00,1.6004637,0.9877014,0.0,3.4722223e-05
2018-01-06 22:00:00+00:00,1.6530949,0.9891052,0.0,3.4722223e-05
2018-01-06 23:00:00+00:00,1.5409081,0.51724243,0.0,3.4722223e-05
2018-01-07 00:00:00+00:00,1.4077333,0.5722656,0.0,3.4722223e-05
2018-01-07 01:00:00+00:00,1.2397479,0.62939453,0.0,3.4722223e-05
2018-01-07 02:00:00+00:00,1.2454386,1.2719727,0.0,3.4722223e-05
2018-01-07 03:00:00+00:00,1.3844754,1.3135681,0.0,3.4722223e-05
2018-01-07 04:00:00+00:00,1.6060073,1.2790222,0.0,3.4722223e-05
2018-01-07 05:00:00+00:00,1.6292751,1.6592102,0.0,3.4722223e-05
2018-01-07 06:00:00+00:00,1.8064114,1.8587952,0.0,3.4722223e-05
2018-01-07 07:00:00+00:00,2.000335,2.7270813,43.343227,19.663193
2018-01-07 08:00:00+00:00,1.9322693,5.353058,159.63101,51.23716
2018-01-07 09:00:00+00:00,1.6144651,7.8894653,266.04257,68.18039
2018-01-07 10:00:00+00:00,1.8715477,10.238983,324.72604,77.28261
2018-01-07 11:00:00+00:00,2.559011,11.548798,361.28024,74.72479
2018-01-07 12:00:00+00:00,2.675668,12.463623,328.8377,72.7991
2018-01-07 13:00:00+00:00,2.5619385,12.7535095,248.29822,64.560776
2018-01-07 14:00:00+00:00,1.9364543,12.301392,135.86256,46.69503
2018-01-07 15:00:00+00:00,1.4791173,11.091736,26.254549,13.2287855
2018-01-07 16:00:00+00:00,1.6309164,7.2165833,0.0,3.4722223e-05
2018-01-07 17:00:00+00:00,1.9976957,5.6091003,0.0,3.4722223e-05
2018-01-07 18:00:00+00:00,2.236139,5.12735,0.0,3.4722223e-05
2018-01-07 19:00:00+00:00,2.325739,4.632202,0.0,3.4722223e-05
2018-01-07 20:00:00+00:00,2.4458191,3.8330688,0.0,3.4722223e-05
2018-01-07 21:00:00+00:00,2.4469454,3.5346985,0.0,3.4722223e-05
2018-01-07 22:00:00+00:00,2.6934178,3.0726929,0.0,3.4722223e-05
2018-01-07 23:00:00+00:00,2.8535511,2.944336,0.0,3.4722223e-05
2018-01-08 00:00:00+00:00,2.73276,3.0804443,0.0,3.4722223e-05
2018-01-08 01:00:00+00:00,2.7497022,3.0882263,0.0,3.4722223e-05
2018-01-08 02:00:00+00:00,2.6588979,3.1869507,0.0,3.4722223e-05
2018-01-08 03:00:00+00:00,2.5259898,3.0621338,0.0,3.4722223e-05
2018-01-08 04:00:00+00:00,2.270758,2.6748962,0.0,3.4722223e-05
2018-01-08 05:00:00+00:00,1.9506928,2.9725342,0.0,3.4722223e-05
2018-01-08 06:00:00+00:00,2.011053,3.5748901,0.0,3.4722223e-05
2018-01-08 07:00:00+00:00,2.0713363,3.8894958,27.265383,25.48389
2018-01-08 08:00:00+00:00,1.8785703,4.6491394,90.18347,76.61403
2018-01-08 09:00:00+00:00,1.379577,5.526581,142.9658,127.37192
2018-01-08 10:00:00+00:00,1.3282607,6.526764,194.20453,129.06412
2018-01-08 11:00:00+00:00,1.0298369,7.53891,280.46756,137.99382
2018-01-08 12:00:00+00:00,0.75186217,7.9995117,242.2878,133.15358
2018-01-08 13:00:00+00:00,0.67317176,8.459381,197.70149,110.53524
2018-01-08 14:00:00+00:00,0.9507028,7.828827,103.515625,76.95511
2018-01-08 15:00:00+00:00,1.3111843,6.2467346,21.118402,19.19809
2018-01-08 16:00:00+00:00,0.843087,3.9635315,0.0,3.4722223e-05
2018-01-08 17:00:00+00:00,0.62275684,3.3865662,0.0,3.4722223e-05
2018-01-08 18:00:00+00:00,0.35389557,2.4943237,0.0,3.4722223e-05
2018-01-08 19:00:00+00:00,0.61361057,2.432251,0.0,3.4722223e-05
2018-01-08 20:00:00+00:00,0.5810425,1.9476929,0.0,3.4722223e-05
2018-01-08 21:00:00+00:00,0.90901595,1.7268982,0.0,3.4722223e-05
2018-01-08 22:00:00+00:00,1.4698855,0.97994995,0.0,3.4722223e-05
2018-01-08 23:00:00+00:00,1.5497346,1.1210327,0.0,3.4722223e-05
2018-01-09 00:00:00+00:00,1.6856991,1.299469,0.0,3.4722223e-05
2018-01-09 01:00:00+00:00,1.8179511,1.4447632,0.0,3.4722223e-05
2018-01-09 02:00:00+00:00,1.5072036,1.5921936,0.0,3.4722223e-05
2018-01-09 03:00:00+00:00,1.1062534,1.434906,0.0,3.4722223e-05
2018-01-09 04:00:00+00:00,0.7725224,1.0568237,0.0,3.4722223e-05
2018-01-09 05:00:00+00:00,0.8306925,1.1915588,0.0,3.4722223e-05
2018-01-09 06:00:00+00:00,0.8040203,1.190155,0.0,3.4722223e-05
2018-01-09 07:00:00+00:00,1.2595941,1.638031,26.131632,25.460695
2018-01-09 08:00:00+00:00,1.7140759,2.7538757,94.732254,84.17052
2018-01-09 09:00:00+00:00,2.516847,3.3626099,162.8138,124.997444
2018-01-09 10:00:00+00:00,2.6047716,3.5713806,190.65292,160.14764
2018-01-09 11:00:00+00:00,2.1484444,3.8563232,196.26718,158.78629
2018-01-09 12:00:00+00:00,2.1659498,4.1427,204.36758,133.25797
2018-01-09 13:00:00+00:00,2.1569257,4.0291443,183.89122,107.91143
2018-01-09 14:00:00+00:00,2.0727327,3.4691162,94.69125,69.623024
2018-01-09 15:00:00+00:00,2.0229256,2.6798096,21.118402,15.658229
2018-01-09 16:00:00+00:00,2.2821212,1.7678223,0.0,3.4722223e-05
2018-01-09 17:00:00+00:00,2.275639,1.2303467,0.0,3.4722223e-05
2018-01-09 18:00:00+00:00,2.3777375,0.8974304,0.0,3.4722223e-05
2018-01-09 19:00:00+00:00,2.240007,0.6844177,0.0,3.4722223e-05
2018-01-09 20:00:00+00:00,2.4879534,0.31976318,0.0,3.4722223e-05
2018-01-09 21:00:00+00:00,2.3029394,0.28094482,0.0,3.4722223e-05
2018-01-09 22:00:00+00:00,1.9713849,0.15258789,0.0,3.4722223e-05
2018-01-09 23:00:00+00:00,1.8308994,0.09121704,0.0,3.4722223e-05
2018-01-10 00:00:00+00:00,1.7701864,0.16738892,0.0,3.4722223e-05
2018-01-10 01:00:00+00:00,1.9977661,0.037628174,0.0,3.4722223e-05
2018-01-10 02:00:00+00:00,2.07002,0.14059448,0.0,3.4722223e-05
2018-01-10 03:00:00+00:00,2.1246662,0.14834595,0.0,3.4722223e-05
2018-01-10 04:00:00+00:00,1.8841543,-0.14294434,0.0,3.4722223e-05
2018-01-10 05:00:00+00:00,2.0809941,-0.15707397,0.0,3.4722223e-05
2018-01-10 06:00:00+00:00,1.8562944,-0.0597229,0.0,3.4722223e-05
2018-01-10 07:00:00+00:00,1.8913878,0.120147705,12.635521,12.635555
2018-01-10 08:00:00+00:00,1.7701882,0.5489807,54.257603,52.267914
2018-01-10 09:00:00+00:00,1.8291929,1.2380981,71.605835,71.281944
2018-01-10 10:00:00+00:00,1.6575422,1.3989258,77.26108,77.261116
2018-01-10 11:00:00+00:00,1.7061046,1.848938,99.08979,99.08983
2018-01-10 12:00:00+00:00,1.8871679,1.8468018,71.00479,71.00483
2018-01-10 13:00:00+00:00,1.871495,2.3067017,73.79142,73.79146
2018-01-10 14:00:00+00:00,1.741871,2.220642,42.824165,42.72007
2018-01-10 15:00:00+00:00,1.1166811,2.2756653,10.163055,10.058958
2018-01-10 16:00:00+00:00,1.9023147,2.0626526,0.0,3.4722223e-05
2018-01-10 17:00:00+00:00,1.9445785,2.2763672,0.0,3.4722223e-05
2018-01-10 18:00:00+00:00,2.00548,2.432251,0.0,3.4722223e-05
2018-01-10 19:00:00+00:00,2.3170679,2.5874329,0.0,3.4722223e-05
2018-01-10 20:00:00+00:00,2.5231106,2.5740356,0.0,3.4722223e-05
2018-01-10 21:00:00+00:00,2.6647093,2.6092834,0.0,3.4722223e-05
2018-01-10 22:00:00+00:00,2.5588238,2.5147705,0.0,3.4722223e-05
2018-01-10 23:00:00+00:00,2.7151363,2.563446,0.0,3.4722223e-05
2018-01-11 00:00:00+00:00,2.648854,2.6748962,0.0,3.4722223e-05
2018-01-11 01:00:00+00:00,2.7297118,2.8540344,0.0,3.4722223e-05
2018-01-11 02:00:00+00:00,2.870886,3.074829,0.0,3.4722223e-05
2018-01-11 03:00:00+00:00,3.054282,3.0332031,0.0,3.4722223e-05
2018-01-11 04:00:00+00:00,3.0406342,3.180603,0.0,3.4722223e-05
2018-01-11 05:00:00+00:00,2.9122937,3.2391663,0.0,3.4722223e-05
2018-01-11 06:00:00+00:00,3.1135483,3.2419739,0.0,3.4722223e-05
2018-01-11 07:00:00+00:00,3.517642,3.1594543,8.155035,8.155069
2018-01-11 08:00:00+00:00,3.4939122,3.282196,37.346493,37.207706
2018-01-11 09:00:00+00:00,3.7415643,3.8337708,45.69278,45.692814
2018-01-11 10:00:00+00:00,3.729816,4.2858887,101.89011,88.933754
2018-01-11 11:00:00+00:00,3.7666693,4.4220276,68.69625,65.05229
2018-01-11 12:00:00+00:00,3.3415425,4.4925537,69.707085,57.61837
2018-01-11 13:00:00+00:00,3.0939867,4.600464,42.18215,41.43024
2018-01-11 14:00:00+00:00,3.1230204,4.4699707,32.196667,29.987152
2018-01-11 15:00:00+00:00,3.2049146,4.1694946,9.329792,7.0046186
2018-01-11 16:00:00+00:00,3.2401927,3.88385,0.0,3.4722223e-05
2018-01-11 17:00:00+00:00,3.3372927,3.8076782,0.0,3.4722223e-05
2018-01-11 18:00:00+00:00,3.4752529,3.6073608,0.0,3.4722223e-05
2018-01-11 19:00:00+00:00,3.4464643,3.3971558,0.0,3.4722223e-05
2018-01-11 20:00:00+00:00,3.407009,3.3830566,0.0,3.4722223e-05
2018-01-11 21:00:00+00:00,3.2217715,3.2462158,0.0,3.4722223e-05
2018-01-11 22:00:00+00:00,3.0489204,2.9457397,0.0,3.4722223e-05
2018-01-11 23:00:00+00:00,3.010301,2.954895,0.0,3.4722223e-05
2018-01-12 00:00:00+00:00,2.9353225,2.9937134,0.0,3.4722223e-05
2018-01-12 01:00:00+00:00,2.8988578,2.9908752,0.0,3.4722223e-05
2018-01-12 02:00:00+00:00,2.8280492,3.0141602,0.0,3.4722223e-05
2018-01-12 03:00:00+00:00,2.7228937,2.9746704,0.0,3.4722223e-05
2018-01-12 04:00:00+00:00,2.5768201,2.7990417,0.0,3.4722223e-05
2018-01-12 05:00:00+00:00,2.4280648,2.5246582,0.0,3.4722223e-05
2018-01-12 06:00:00+00:00,2.4408529,2.4153137,0.0,3.4722223e-05
2018-01-12 07:00:00+00:00,2.5813944,2.4936218,15.258229,14.529445
2018-01-12 08:00:00+00:00,2.699,2.7814026,63.286877,59.804863
2018-01-12 09:00:00+00:00,3.0522826,3.3513184,128.22664,90.87299
2018-01-12 10:00:00+00:00,3.2248724,3.6390991,155.87451,129.742
2018-01-12 11:00:00+00:00,3.0540986,4.180084,188.01653,139.32608
2018-01-12 12:00:00+00:00,3.3047054,4.1546936,143.53952,126.97389
2018-01-12 13:00:00+00:00,2.7853374,3.8372803,94.41805,83.09281
2018-01-12 14:00:00+00:00,2.8219552,3.4091492,56.27927,55.920692
2018-01-12 15:00:00+00:00,2.8219457,2.8992004,14.561563,13.79809
2018-01-12 16:00:00+00:00,3.0577314,2.286255,0.0,3.4722223e-05
2018-01-12 17:00:00+00:00,3.2666013,1.9314575,0.0,3.4722223e-05
2018-01-12 18:00:00+00:00,3.5311604,1.5752563,0.0,3.4722223e-05
2018-01-12 19:00:00+00:00,3.6586237,1.4518127,0.0,3.4722223e-05
2018-01-12 20:00:00+00:00,3.5485468,1.1351318,0.0,3.4722223e-05
2018-01-12 21:00:00+00:00,3.5364997,0.8078613,0.0,3.4722223e-05
2018-01-12 22:00:00+00:00,3.5709374,0.26119995,0.0,3.4722223e-05
2018-01-12 23:00:00+00:00,3.706929,0.028442383,0.0,3.4722223e-05
2018-01-13 00:00:00+00:00,3.5638957,-0.2515869,0.0,3.4722223e-05
2018-01-13 01:00:00+00:00,3.4910553,-0.55841064,0.0,3.4722223e-05
2018-01-13 02:00:00+00:00,3.3682802,-0.87368774,0.0,3.4722223e-05
2018-01-13 03:00:00+00:00,3.7181637,-1.0648193,0.0,3.4722223e-05
2018-01-13 04:00:00+00:00,3.852081,-1.2806702,0.0,3.4722223e-05
2018-01-13 05:00:00+00:00,3.9516175,-1.5324707,0.0,3.4722223e-05
2018-01-13 06:00:00+00:00,4.0771427,-1.7475891,0.0,3.4722223e-05
2018-01-13 07:00:00+00:00,4.2441707,-1.8533936,29.027534,24.458124
2018-01-13 08:00:00+00:00,5.2410994,-1.5740967,82.45187,64.83354
2018-01-13 09:00:00+00:00,5.867657,-1.304657,186.65054,118.16693
2018-01-13 10:00:00+00:00,5.466467,-0.9258728,263.85696,143.01573
2018-01-13 11:00:00+00:00,5.1383367,-0.76013184,297.03714,161.71255
2018-01-13 12:00:00+00:00,5.169047,-0.6204834,265.50986,162.47206
2018-01-13 13:00:00+00:00,5.1904597,-0.77282715,214.91313,123.836845
2018-01-13 14:00:00+00:00,4.6371603,-1.3272095,116.67024,81.15594
2018-01-13 15:00:00+00:00,4.322322,-1.8745728,26.227222,20.466286
2018-01-13 16:00:00+00:00,4.719513,-2.1863403,0.0,3.4722223e-05
2018-01-13 17:00:00+00:00,4.9934855,-2.6638489,0.0,3.4722223e-05
2018-01-13 18:00:00+00:00,4.9685287,-2.8585205,0.0,3.4722223e-05
2018-01-13 19:00:00+00:00,4.890962,-3.2535095,0.0,3.4722223e-05
2018-01-13 20:00:00+00:00,4.768063,-3.5271912,0.0,3.4722223e-05
2018-01-13 21:00:00+00:00,4.5359755,-3.6957703,0.0,3.4722223e-05
2018-01-13 22:00:00+00:00,4.7870445,-3.8960876,0.0,3.4722223e-05
2018-01-13 23:00:00+00:00,4.0672374,-3.9151306,0.0,3.4722223e-05
2018-01-14 00:00:00+00:00,3.548556,-4.0061035,0.0,3.4722223e-05
2018-01-14 01:00:00+00:00,3.117304,-4.1563416,0.0,3.4722223e-05
2018-01-14 02:00:00+00:00,2.8713486,-4.3263245,0.0,3.4722223e-05
2018-01-14 03:00:00+00:00,2.9795887,-4.5372314,0.0,3.4722223e-05
2018-01-14 04:00:00+00:00,3.1487496,-4.64093,0.0,3.4722223e-05
2018-01-14 05:00:00+00:00,3.1925123,-4.8807373,0.0,3.4722223e-05
2018-01-14 06:00:00+00:00,3.1781793,-5.258789,0.013645833,0.013680556
2018-01-14 07:00:00+00:00,3.4753067,-5.306061,46.334793,26.888681
2018-01-14 08:00:00+00:00,3.8122754,-4.859558,154.28993,61.54783
2018-01-14 09:00:00+00:00,3.541625,-4.244507,273.54193,85.82504
2018-01-14 10:00:00+00:00,3.1907818,-3.890442,350.3659,101.140976
2018-01-14 11:00:00+00:00,2.6996121,-3.5956116,365.62415,110.27965
2018-01-14 12:00:00+00:00,2.4687192,-3.6724854,307.4188,77.47803
2018-01-14 13:00:00+00:00,2.3260076,-3.7860413,274.96255,77.91014
2018-01-14 14:00:00+00:00,2.3394022,-4.1810303,136.40895,59.399574
2018-01-14 15:00:00+00:00,2.3651307,-4.866638,35.625347,21.419653
2018-01-14 16:00:00+00:00,2.3549864,-5.621338,0.0,3.4722223e-05
2018-01-14 17:00:00+00:00,2.4669569,-6.115082,0.0,3.4722223e-05
2018-01-14 18:00:00+00:00,2.6940842,-6.7456665,0.0,3.4722223e-05
2018-01-14 19:00:00+00:00,2.850291,-7.087036,0.0,3.4722223e-05
2018-01-14 20:00:00+00:00,2.753603,-7.504608,0.0,3.4722223e-05
2018-01-14 21:00:00+00:00,2.5260525,-7.805084,0.0,3.4722223e-05
2018-01-14 22:00:00+00:00,2.9968708,-7.821991,0.0,3.4722223e-05
2018-01-14 23:00:00+00:00,2.8136623,-7.980011,0.0,3.4722223e-05
2018-01-15 00:00:00+00:00,2.6050968,-8.286133,0.0,3.4722223e-05
2018-01-15 01:00:00+00:00,2.519498,-8.796082,0.0,3.4722223e-05
2018-01-15 02:00:00+00:00,2.498399,-8.793976,0.0,3.4722223e-05
2018-01-15 03:00:00+00:00,2.385468,-8.839111,0.0,3.4722223e-05
2018-01-15 04:00:00+00:00,2.3797352,-8.97171,0.0,3.4722223e-05
2018-01-15 05:00:00+00:00,2.244628,-8.990753,0.0,3.4722223e-05
2018-01-15 06:00:00+00:00,2.0139923,-9.133942,0.013645833,0.013680556
